geoid,period,"% white, non-Hispanic","% black, non-Hispanic",% Hispanic,% Native American race,% Asian and Pacific Islander race,% Hawaiian race,% Indian birth/race,% Chinese birth/race,% Filipino birth/race,% Japanese birth/race,% Korean birth/race,% Vietnamese race,"% 15 and under, non-Hispanic white","% 60 and older, non-Hispanic white","% 15 and under, non-Hispanic black","% 60 and older, non-Hispanic black","% 15 and under, Hispanic","% 60 and older, Hispanic","% 15 and under, Native American","% 60 and older, Native American","% 15 and under, Asian/  Pacific Islanders","% 60 and older, Asian/  Pacific Islanders",% Mexican birth/ethnicity,% Cuban birth/ethnicity,% Puerto Rican birth/ethnicity,% Russian/USSR parentage/ancestry,% Italian parentage/ancestry,% German parentage/ancestry,% Irish parentage/ancestry,% Scandinavian parentage/ancestry,% foreign born,% immigrated in past 10 years,% Naturalized,"% speaking other language at home, age 5+","% speaking English not well, age 5+",% Russian/USSR birth,% Italian birth,% German birth,% Irish birth,% Scandinavian birth,% with high school degree or less,% with 4-year college degree or more,% unemployed,% female labor force participation,% professional employees,% manufacturing employees,% self-employed,% veteran,% with disability,"Median HH income, total","Median HH income, whites","Median HH income, blacks","Median HH income, Hispanics","Median HH income, Asian/ Pacific Islanders",Per capita income,"% in poverty, total","% in poverty, 65+","% in poverty, families with children","% in poverty, whites","% in poverty, African Americans","% in poverty, Hispanics","% in poverty, Native Americans","% in poverty, Asian/ Pacific Islanders",% vacant units,% owner-occupied units,% multi-family units,Median home value,Median rent,% structures more than 30 years old,% HH in neighborhood 10 years or less,"% 17 and under, total","% 60 and older, total","% 75 and older, total","% currently married, not separated","% widowed, divorced and separated",% female-headed families with children
13215010802,1980,51.86876938,34.56574475,9.533200293,0.872320639,2.252049048,0.275930826,2.44E-06,0.044504971,0.364961484,0.106825342,1.25509748,0.053408402,19.35587349,0.098095942,30.58053453,0.228684195,21.38192295,0.560219314,5.882352741,-9999,15.2086981,-9999,2.839475748,0.275930826,4.655322446,0.098024363,1.942708516,5.498545311,4.92811669,0.427749981,5.454004963,4.090324683,2.727087861,12.15209244,1.452359136,-9999,0.151501964,1.354638119,-9999,-9999,68.58612135,9.912082829,28.41021687,31.64499763,12.2153534,14.50418356,1.14556511,9.158145297,2.629690715,9919.280713,10516.66728,9401.698361,9919.280713,9204.545376,3719.080625,17.89726382,3.97E-06,12.94354895,12.38584001,24.07174603,34.40464424,-9999,5.094130887,2.708437308,0.494585507,82.58326477,64491.59491,191.9959454,11.02894912,99.01890336,31.47596941,0.080835885,0.000117091,52.25032132,2.96669824,3.299454378
13215011100,1980,55.1308502,42.7953805,1.212438489,0.234613144,0.547971848,0.078745559,0.077122026,0.155867585,0.078745559,0.03937278,0.118118339,-9999,11.20819984,44.37077183,13.71681416,31.4159292,-9999,-9999,-9999,-9999,-9999,-9999,0.505352002,0.03937278,0.433100575,0.246486819,0.862703866,2.697803193,6.778387521,0.275710119,1.251493538,-9999,0.246486821,3.185513409,0.720819955,-9999,-9999,-9999,-9999,-9999,82.76572114,5.018755019,12.68460933,25.7194124,18.81224849,35.21367771,4.126006038,14.84627288,14.53639596,7105.598167,10934.51372,8333.333022,7105.598167,-9999,4918.341413,27.78359972,1.619086585,16.39918944,26.079046,30.36912752,-9999,-9999,-9999,21.59568604,20.66436007,59.40417902,25505.57116,103.7188794,74.65900229,79.23447483,15.09154724,36.52497576,15.99916105,29.51120568,46.79464544,18.35730093
13215011200,1980,54.78547873,43.85771925,0.586725341,0.330033004,0.440044006,-9999,-9999,0.256692337,-9999,-9999,-9999,0.183351669,12.92286874,33.01759134,17.64199656,31.7555938,-9999,-9999,-9999,-9999,-9999,-9999,0.183351669,-9999,0.146681335,-9999,-9999,2.688573571,3.323375665,-9999,1.643017183,0.186706498,1.643017179,2.417154005,0.194931775,-9999,-9999,1.306945483,-9999,-9999,77.05263158,11.47368421,11.42595978,38.7197502,24.25180599,21.98142415,3.302373581,14.79820628,15.64102564,8404.66431,14504.21911,7633.928506,8404.66431,-9999,5574.532436,22.75835874,0.550200369,9.697933227,11.65857047,37.09122203,-9999,-9999,-9999,10.2124743,36.94656489,41.19278779,24425.58465,93.32929753,69.07073509,61.93050193,19.58195826,31.24312442,10.34103414,40.19222368,34.73132372,16.21621622
13215011400,1980,97.80355232,1.502474118,0.36527028,0.073060667,0.219115892,-9999,0.036519315,-9999,0.036519315,0.073038631,-9999,0.073038631,21.55668354,28.29330688,28.02547666,13.2342515,-9999,-9999,-9999,-9999,-9999,-9999,0.182625958,-9999,0.036526661,-9999,0.22444323,0.897882016,8.37971801,0.07481441,0.486346332,-9999,0.486346335,1.034994285,-9999,-9999,-9999,0.299283971,-9999,-9999,97.71361278,0.586283511,11.27438599,42.20527795,5.681795635,51.85815448,0.929957655,12.5902304,19.28918162,9190.148774,10870.91877,8349.139742,9190.148774,-9999,4670.022145,25.34157794,0.406703376,12.43351066,17.66532974,42.1540651,-9999,-9999,-9999,8.126997805,50.74376001,20.83690693,13923.10947,92.56750258,85.56656945,49.4382412,26.18747454,25.71165469,5.734079736,55.11518028,28.97687227,11.23022238
13215011500,1980,78.15235041,11.53970831,5.348460314,0.437601298,4.473257717,0.064829822,0.162074555,0.129659644,0.64829822,0.599675853,2.528363058,0.162074555,19.17159763,9.605522682,32.2324967,-9999,14.70588235,8.169934641,-9999,-9999,20.85106383,2.127659574,1.247974073,0.17828201,2.333873592,0.097150259,0.874352335,8.905440452,3.966968929,0.307642488,11.38277207,3.626943003,8.694948171,12.84039992,0.947948987,-9999,0.080958549,4.323186513,-9999,-9999,73.91304348,8.667048055,9.509981851,52.6273566,16.04492579,17.36863217,3.971119134,27.9935647,10.54256727,16998.73769,18911.75721,10789.47382,16998.73769,11710.52679,6205.293814,10.96847583,0.017930526,7.382169222,7.824881177,24.9669749,4.248366013,-9999,26.38297872,7.212558337,68.08413352,6.228373702,29548.09388,168.6704871,4.714532872,67.1875,27.94165328,8.96272289,0.777957864,63.70033113,15.06622517,10.39182283
01113030200,1970,57.39656568,42.4498248,-9999,-9999,0.153607732,-9999,0.085809021,-9999,0.04519914,0.02259957,-9999,-9999,26.88887874,22.33223099,45.49086484,8.281608826,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.271194842,-9999,-9999,0.133510018,-9999,-9999,0.274679428,-9999,0.274679428,-9999,-9999,-9999,-9999,-9999,-9999,-9999,96.97963132,1.864378285,6.722505348,48.87289626,5.492006383,38.11868205,5.565996419,34.39363992,34.99895434,2854.734512,-9999,-9999,-9999,-9999,2323.919,47.21735566,6.605129078,27.62377599,33.89584859,69.53616511,-9999,-9999,-9999,5.413914263,23.30759283,45.19869766,9404.259343,38.92464041,51.60742216,73.06427259,38.71883854,16.33346224,3.487431944,48.06068603,27.59091207,15.51221162
01113030300,1970,92.22884386,7.628128986,-9999,-9999,0.119189515,0.023837903,-9999,-9999,-9999,0.09535161,-9999,-9999,26.46678756,14.60325744,34.68749884,13.75000012,-9999,-9999,-9999,-9999,-9999,-9999,0.214541125,-9999,-9999,-9999,-9999,0.846262361,0.16455101,-9999,0.891309751,-9999,0.891309751,-9999,-9999,-9999,-9999,0.305594729,-9999,-9999,96.24060399,0.877192978,2.679059644,44.61444361,12.80898829,39.21348191,4.32584249,41.74279761,11.0113421,6999.99998,-9999,-9999,-9999,-9999,3329.8,19.67329568,3.409090989,9.159664159,16.00325004,100,-9999,-9999,-9999,8.599348184,64.36208224,12.57328965,10887.09674,50.13333314,47.21854426,59.39306122,30.96543553,14.5411204,2.955899809,64.8707563,16.16318974,4.789915942
01113030401,1970,94.76768949,5.175456866,-9999,-9999,0.055158642,2.29E-05,0.001844575,0.051355,-9999,0.001198338,0.00073783,-9999,29.15503061,11.32661125,41.44925408,14.36654478,-9999,-9999,-9999,-9999,-9999,-9999,0.000206085,-9999,0.1283875,-9999,0.362752717,0.63858079,0.000160265,-9999,0.016199848,-9999,0.016199848,-9999,-9999,-9999,-9999,0.002879666,-9999,-9999,82.06516051,10.28139308,1.824715931,43.86712772,27.19815753,27.67977839,9.170556916,44.37679561,14.10621995,8938.685363,-9999,-9999,-9999,-9999,4027.732,7.564891578,1.331009528,4.71295627,6.102214858,39.66019517,-9999,-9999,-9999,5.754626223,80.21471497,7.698869172,16876.20201,67.53769634,6.829401248,74.33639346,33.74983029,11.47789415,4.311983819,67.97929159,12.79965912,1.309979102
01113030402,1970,94.76768949,5.175456807,-9999,-9999,0.055158643,2.29E-05,0.001844575,0.051355002,-9999,0.001198338,0.00073783,-9999,29.15503291,11.32661092,41.44925515,14.36654423,-9999,-9999,-9999,-9999,-9999,-9999,0.000206085,-9999,0.128387497,-9999,0.362752722,0.638580787,0.000160265,-9999,0.016199849,-9999,0.016199849,-9999,-9999,-9999,-9999,0.002879666,-9999,-9999,82.06516541,10.28139399,1.824715988,43.86712667,27.19815549,27.67977694,9.170556481,44.37679538,14.10622015,8938.685867,-9999,-9999,-9999,-9999,4027.732,7.564891587,1.331009517,4.712955957,6.102214819,39.6601967,-9999,-9999,-9999,5.75462559,80.21471645,7.698868647,16876.20246,67.53770122,6.829401098,74.33639066,33.7498292,11.4778944,4.311983863,67.97929191,12.7996591,1.309979027
01113030500,1970,95.56849399,4.342957535,-9999,-9999,0.008312935,-9999,0.004156467,-9999,-9999,0.00249388,0.001662587,-9999,21.60991565,19.82316638,33.85225995,14.02271175,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.007832703,1.331820764,-9999,-9999,0.037349142,-9999,0.037349142,-9999,-9999,-9999,-9999,0.006092103,-9999,-9999,92.4553926,1.203616454,4.37657279,44.10185892,16.56012731,38.56553685,5.602099917,30.47862731,6.868099813,4757.807848,-9999,-9999,-9999,-9999,3506.807,17.26560229,5.33799072,5.700268402,18.56087848,31.92790303,-9999,-9999,-9999,5.715697601,52.55480454,19.47314116,11882.47123,52.56357857,15.89278851,64.15951563,25.33723362,19.55453284,5.784430885,63.41190596,19.17957042,6.811555842
01113030600,1970,71.03488631,28.89872067,-9999,-9999,0.064786971,-9999,0.032431182,6.44E-06,0.028396786,0.002387905,0.001564659,-9999,32.86332682,8.148716448,35.78458193,8.215906721,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.007031011,0.014960907,0.000286009,-9999,0.569480409,-9999,0.569480409,-9999,-9999,-9999,-9999,0.00583629,-9999,-9999,95.6935256,1.558835678,3.219531269,46.73949927,11.39885523,34.32432678,6.281712422,40.72164892,10.52798016,8303.852005,-9999,-9999,-9999,-9999,3107.522,16.18309815,2.662462729,8.819315278,8.891486778,38.81075355,-9999,-9999,-9999,6.621017126,68.00555697,8.09434102,12718.35538,50.98764835,12.96447933,77.84806526,37.61808285,8.163505295,1.8294602,66.63305275,11.52837159,5.992947025
01113030700,1970,52.07224983,47.80249318,-9999,-9999,0.101330247,-9999,0.077027265,-9999,0.000368062,0.023934921,-9999,-9999,26.40080761,17.54447223,34.01661584,12.54418144,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000109949,-9999,-9999,0.535276896,0.170297592,-9999,0.039325685,-9999,0.039325685,-9999,-9999,-9999,-9999,0.218954057,-9999,-9999,94.01341253,3.011539719,7.912083817,47.67050169,16.4961181,31.36937655,5.827994197,34.57955131,25.69334481,4626.805947,-9999,-9999,-9999,-9999,2362.583,35.64026829,6.003005595,17.52419227,12.99846152,61.99069642,-9999,-9999,-9999,7.778046287,56.48440945,11.7819474,8609.661372,42.36227191,51.89894889,55.6278752,34.29273472,15.13223323,3.268979752,56.1505307,21.05672488,9.411355639
01113030800,1970,10.18684133,89.78326332,-9999,-9999,0.028435084,-9999,0.003651725,0.021131635,-9999,0.002191035,0.00146069,-9999,26.98521309,12.59024765,39.19552545,10.84989344,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.006564235,0.01312847,-9999,-9999,0.029163044,-9999,0.029163044,-9999,-9999,-9999,-9999,0.005105517,-9999,-9999,96.95130329,1.936435161,5.602369277,48.75443031,5.329387426,37.01145329,3.259478564,22.37284216,9.526732916,3895.639939,-9999,-9999,-9999,-9999,2094.143,42.74817317,3.844100413,30.64011709,14.75524169,50.71426245,-9999,-9999,-9999,4.747267746,43.26484279,33.17576778,8794.314801,40.77539615,22.56725666,63.35463029,42.16180548,11.02466753,2.203774721,50.03819663,21.90581821,15.9402749
01113030901,1970,63.2537894,36.62158042,-9999,-9999,0.103891234,-9999,0.051945617,-9999,9.75E-05,0.031108898,0.020739266,-9999,32.41374616,7.94742657,42.13440247,7.38228885,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.09157003,0.18314006,-9999,-9999,0.421476316,-9999,0.421476316,-9999,-9999,-9999,-9999,0.071221138,-9999,-9999,94.88654963,1.012068468,4.168764692,37.53177601,8.811944445,37.76521837,5.126043456,31.18177331,14.80294166,6469.567929,-9999,-9999,-9999,-9999,2768.662,24.14083022,2.4135239,13.92713958,13.12196882,44.72226021,-9999,-9999,-9999,5.837049365,71.80363176,3.042051755,9787.8887,31.47939262,19.68016391,72.5437396,39.78244485,7.740928887,1.592401025,65.76934856,11.69043874,5.498088403
01113030902,1970,63.22688149,36.64828592,-9999,-9999,0.104025793,-9999,0.052012897,-9999,4.42E-09,0.031207735,0.020805156,-9999,32.41197694,7.946692757,42.15157894,7.380074159,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.09185547,0.18371094,-9999,-9999,0.420990827,-9999,0.420990827,-9999,-9999,-9999,-9999,0.07144314,-9999,-9999,94.88361663,1.010101126,4.172788524,37.5000001,8.800982019,37.77982272,5.121128804,31.14509693,14.81750426,6463.918282,-9999,-9999,-9999,-9999,2767.492,24.16776795,2.412704939,13.94585683,13.13783819,44.73683961,-9999,-9999,-9999,5.834222766,71.81715092,3.023835743,9777.919046,31.40000469,19.70443236,72.52456703,39.78986822,7.739519347,1.591594802,65.76617791,11.6910863,5.496308538
01113031000,1970,42.52236898,57.47763086,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28.0561121,13.52705383,44.25500574,7.487027173,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.832562414,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.323774282,-9999,-9999,-9999,93.51852124,3.055555453,2.84431153,27.41935498,6.933744284,30.81664021,9.399075218,33.10533505,2.573879796,2845.07053,-9999,-9999,-9999,-9999,2162.542,49.22789142,6.036499946,26.74650771,26.8590449,70.68062795,-9999,-9999,-9999,13.9601137,53.64238782,1.139601099,8333.333302,17.41525462,43.55555626,64.79338634,41.92586373,10.05538991,2.258201927,58.17609886,14.21383628,4.191616675
01113031100,1970,16.60657191,83.39342721,-9999,-9999,1.16E-06,-9999,-9999,-9999,-9999,1.16E-06,-9999,-9999,24.33746151,22.77619935,42.28030881,14.50748586,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.518108993,-9999,-9999,-9999,-9999,0.549582496,-9999,0.549582496,-9999,-9999,0.336770823,-9999,-9999,-9999,-9999,94.20844964,2.523140801,9.607459269,36.84585588,6.909138841,33.74639956,13.81745456,11.15353948,11.98278231,2580.019639,-9999,-9999,-9999,-9999,1583.477,64.01549944,7.30562383,36.76149149,12.28511524,77.97313875,-9999,-9999,-9999,10.81792719,50.49291495,2.726475433,5339.379725,14.05923718,45.68646842,59.66448522,44.81870135,15.88063674,4.533622514,47.76486798,18.9801917,12.17491707
01113031200,1970,23.72305562,76.23044188,-9999,-9999,0.023250416,-9999,-9999,-9999,-9999,0.023250416,-9999,-9999,31.19812247,12.77064855,44.43326595,11.77208007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000963537,-9999,-9999,-9999,-9999,0.001034909,-9999,0.001034909,-9999,-9999,0.000626299,-9999,-9999,-9999,-9999,88.63132144,6.808648602,4.333872731,27.9903949,15.01393478,27.6405604,11.99328184,19.54603829,15.7527475,2964.420624,-9999,-9999,-9999,-9999,1715.034,63.10442305,5.779688993,42.43713067,36.38712597,74.81578437,-9999,-9999,-9999,10.48457453,46.3550517,2.777669622,7667.079316,14.14457181,42.17391843,54.96484345,45.81691612,12.02674781,3.402991737,51.12872783,14.85470257,11.67149089
13053020100,1970,61.9221968,37.34553853,-9999,-9999,0.686498875,-9999,0.366132732,0.045766591,-9999,0.183066366,0.091533183,-9999,34.44197968,7.538802816,45.34313492,9.313725435,-9999,-9999,-9999,-9999,-9999,-9999,1.601830738,-9999,1.693363827,-9999,0.552231917,0.368154634,-9999,-9999,1.271956403,-9999,1.271956403,-9999,-9999,-9999,-9999,0.368154634,-9999,-9999,94.63869493,2.680652763,5.373831856,22.36286969,18.02469104,13.58024721,1.481481436,52.91666606,17.31898262,3076.923218,-9999,-9999,-9999,-9999,1913.754,45.80435894,2.225312854,31.57894722,39.55342883,66.93877365,-9999,-9999,-9999,8.030302566,57.33113764,5.606060326,7797.618755,62.22222116,25.82582719,77.22930144,42.8832951,8.146452883,2.334096158,63.84142299,11.82501699,9.255898131
13053020201,1970,82.00863382,15.5493476,-9999,-9999,1.33739628,0.190452008,0.524801102,0.063484003,0.17775521,0.292026417,0.088877605,-9999,14.07854676,0.227073333,18.64452968,0.136091457,-9999,-9999,-9999,-9999,-9999,-9999,0.634840027,0.16929067,1.185034748,0.156514383,0.253807109,2.559221748,0.105752958,0.177664979,3.145435136,1.220925463,2.131446155,-9999,-9999,-9999,0.063451777,0.888324882,0.025380712,-9999,60.75161318,22.5928388,17.543859,12.45259249,24.25531746,6.808510151,12.76595705,34.89096341,4.958844643,2655.949552,-9999,-9999,-9999,-9999,2959.492,2.189719359,-9999,6.115108305,1.589242008,6.068162628,-9999,-9999,-9999,2.658486659,10.01400561,61.2815276,6250.000091,-9999,33.8809039,100,17.04333894,0.207381065,0.050787205,31.50438323,3.037974587,1.079136736
13053020203,1970,81.89829983,15.66907365,-9999,-9999,1.33382099,0.189405852,0.523929524,0.063386681,0.176778796,0.291427892,0.088892186,-9999,14.16311994,0.257440053,18.99406423,0.256243879,-9999,-9999,-9999,-9999,-9999,-9999,0.640151644,0.168360759,1.187826915,0.155659779,0.255436567,2.547258063,0.105175533,0.176694881,3.137819999,1.215962817,2.127952585,-9999,-9999,-9999,0.063105318,0.885484624,0.025242128,-9999,61.13342474,22.36848541,16.54211007,12.71166321,23.67382748,7.440502375,11.71280077,36.36888344,4.996826919,2656.80823,-9999,-9999,-9999,-9999,2953.748,2.425960969,0.012053558,6.704049624,1.739777592,6.799692089,-9999,-9999,-9999,2.799057045,11.18556543,59.82460809,6446.400368,0.740149163,33.66740079,99.40872441,17.18527686,0.250990084,0.063329328,31.64136835,3.075198256,1.268253306
13053020205,1970,82.00863382,15.54934861,-9999,-9999,1.337396335,0.190452002,0.524801099,0.063484003,0.177755208,0.292026419,0.088877604,-9999,14.07854664,0.227073327,18.64452819,0.136091448,-9999,-9999,-9999,-9999,-9999,-9999,0.634840016,0.16929067,1.185034703,0.156514386,0.25380711,2.559221613,0.105752965,0.177664977,3.145434905,1.220925437,2.131446109,-9999,-9999,-9999,0.063451777,0.888324847,0.025380711,-9999,60.75161319,22.59283965,17.54386064,12.45259112,24.25531911,6.808510663,12.7659571,34.89096499,4.958844827,2655.94942,-9999,-9999,-9999,-9999,2959.492,2.189719291,-9999,6.115107661,1.589242024,6.06816323,-9999,-9999,-9999,2.658486566,10.01400532,61.28152291,6249.999969,-9999,33.88090324,100,17.04333765,0.207381078,0.050787202,31.50438287,3.037974606,1.079136677
13053020206,1970,82.00863382,15.54934873,-9999,-9999,1.33739631,0.190451999,0.524801077,0.063484004,0.177755205,0.292026411,0.088877603,-9999,14.0785473,0.227073341,18.64452904,0.136091444,-9999,-9999,-9999,-9999,-9999,-9999,0.634839997,0.169290666,1.185034661,0.156514383,0.253807113,2.55922175,0.105752965,0.177664974,3.145434864,1.220925436,2.131446054,-9999,-9999,-9999,0.063451778,0.888324902,0.025380711,-9999,60.75161412,22.5928403,17.54386003,12.4525918,24.25531825,6.808510525,12.76595743,34.89096331,4.958844702,2655.949585,-9999,-9999,-9999,-9999,2959.492,2.189719254,-9999,6.115107785,1.589242011,6.068162656,-9999,-9999,-9999,2.658486839,10.01400577,61.28152954,6250.000023,-9999,33.88090321,100,17.04333844,0.207381078,0.050787202,31.50438066,3.0379748,1.079136733
13215000200,1970,99.5684557,0.372099144,-9999,-9999,0.059164645,-9999,0.029582323,-9999,-9999,0.029582323,-9999,-9999,29.67912494,8.122269303,64.65635893,9.307076159,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.002524614,0.384570194,-9999,0.236658581,1.281423903,0.025973961,1.255449942,-9999,-9999,-9999,-9999,-9999,-9999,-9999,72.09999078,14.50486789,0.611953153,49.33018663,28.56721646,21.75302264,7.74432868,59.36231868,7.178398094,10712.20996,-9999,-9999,-9999,-9999,4578.16,3.102240228,0.594732092,2.375615613,3.268569357,-9999,-9999,-9999,-9999,1.512354078,90.35600017,1.319647602,17620.21923,86.85963447,3.618660135,77.34596829,34.32713642,8.122130178,1.374812475,70.32990109,8.960099634,3.789796639
13215000300,1970,51.6884907,48.21961953,-9999,-9999,0.068917988,-9999,0.045945326,-9999,-9999,0.022972663,-9999,-9999,25.55555593,18.44444381,41.63887498,8.194378177,-9999,-9999,-9999,-9999,-9999,-9999,0.160808641,-9999,-9999,-9999,-9999,1.007123542,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.171947928,-9999,-9999,98.12345497,0.641975292,7.353906799,43.99477954,4.323175114,36.28632136,2.55138203,32.35800425,25.23910692,4795.930369,-9999,-9999,-9999,-9999,2745.45,35.13916614,4.895626369,21.29925383,19.04243718,52.69935707,-9999,-9999,-9999,8.362862852,40.29389095,20.2693128,7983.693301,51.59137629,57.03479448,63.90243486,37.58327664,13.5079253,2.710774155,55.65640191,21.94489553,11.50159702
13215000400,1970,99.90155058,0.024612355,-9999,-9999,0.073837065,-9999,0.04922471,-9999,-9999,0.024612355,-9999,-9999,33.33333392,5.420054333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.125565047,0.175791063,0.853842266,-9999,-9999,0.924214448,-9999,0.924214448,-9999,-9999,-9999,-9999,0.3264691,-9999,-9999,88.59223573,4.660194182,1.260273949,52.44956706,19.08990002,39.17868988,2.94117652,47.49216375,13.37099761,9913.792672,-9999,-9999,-9999,-9999,4052.908,6.113320049,0.149105366,3.714020649,6.761957084,-9999,-9999,-9999,-9999,2.820512884,87.95075017,0.683760704,14746.03245,81.94444812,1.542416457,75.93583413,37.82918969,5.43933067,0.738370663,72.05375883,6.995175548,5.199628838
13215000800,1970,81.26582278,18.48101258,-9999,-9999,0.189873417,-9999,0.158227847,-9999,-9999,0.031645569,-9999,-9999,21.37850458,18.2632398,31.33561644,14.55479452,-9999,-9999,-9999,-9999,-9999,-9999,0.316455695,-9999,-9999,0.414408669,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,86.21964097,4.540654699,2.204408818,52.71936186,17.96448087,26.91256831,6.284153005,41.00719424,14.72569772,7017.956388,-9999,-9999,-9999,-9999,3364.883,15.10088266,1.481715,7.081545064,6.460562794,59.73025048,-9999,-9999,-9999,4.705882353,58.37742504,22.68907563,13725.01161,64.22281453,28.32080201,60.33717835,27.24683532,17.56329106,3.354430365,61.24852741,18.72791511,9.012875536
13215000900,1970,98.71442839,0.785139973,-9999,-9999,0.321728154,0.000206311,0.07146076,-9999,0.035678802,0.035885113,0.178497177,-9999,22.72164084,13.47943139,-9999,86.36363794,-9999,-9999,-9999,-9999,-9999,-9999,0.001650485,-9999,0.000412621,-9999,-9999,0.43784225,0.001856795,0.822572434,0.005333667,-9999,0.005333667,-9999,-9999,-9999,-9999,0.005157765,-9999,0.249751614,76.97157045,9.860600477,1.194062814,46.62135519,27.37201684,18.89225993,10.00354786,43.51432369,15.24697234,8614.765848,-9999,-9999,-9999,-9999,4463.165,6.591101311,1.324860854,1.380646339,6.90066144,-9999,-9999,-9999,-9999,8.081556495,61.62440602,29.06770115,15526.80902,93.66170309,8.462539903,67.28446668,26.62458805,13.98414413,3.11055461,65.68337886,13.88623774,5.370208642
13215001000,1970,99.73012758,0.049067714,-9999,-9999,0.147203145,0.049067714,0.024533857,-9999,-9999,0.049067714,0.024533857,-9999,31.07010948,8.01967992,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.392541712,-9999,0.098135428,-9999,-9999,2.306182575,0.441609435,0.466143261,0.96369337,-9999,0.96369337,-9999,-9999,-9999,-9999,1.226692813,-9999,-9999,60.18306451,21.6018302,2.788844593,46.54571044,39.57845368,14.34426239,6.850117159,56.65634541,11.60639198,10963.96368,-9999,-9999,-9999,-9999,5248.336,6.231599651,1.128557414,3.185840704,6.643996908,-9999,-9999,-9999,-9999,4.208885578,80.63466515,7.794232153,22018.71541,81.52173286,4.598597157,75.58991108,35.89303296,8.022571077,1.545632976,69.43797774,8.081144067,5.840707617
13215001100,1970,99.05913566,0.93948968,-9999,-9999,0.000916447,0.000305482,0.000152741,-9999,-9999,0.000305482,0.000152741,-9999,29.23044695,12.28674123,9.375,31.25,-9999,-9999,-9999,-9999,-9999,-9999,0.002443858,-9999,0.000610964,1.643572346,0.234796049,2.068823098,0.00274934,0.002902081,0.006404323,-9999,0.006404323,-9999,-9999,-9999,-9999,1.064219279,-9999,-9999,37.74449314,35.06052526,1.15555642,30.80079493,65.40925557,13.81535597,21.58106449,51.81156465,7.114546661,18698.18798,-9999,-9999,-9999,-9999,10078.51,2.533504271,0.505967697,1.236189222,2.141416085,-9999,-9999,-9999,-9999,1.892457096,93.31949099,3.687717586,39554.87646,86.3420482,4.320989286,63.0432994,34.47433397,12.46478746,2.298884172,69.2882819,8.440887106,3.280668351
13215001200,1970,99.82601864,0.058225004,-9999,-9999,0.086782519,1.34E-07,0.028904307,-9999,2.31E-05,0.057739215,0.000115731,-9999,14.61324375,28.36765429,-9999,86.36363348,-9999,-9999,-9999,-9999,-9999,-9999,1.07E-06,-9999,2.68E-07,0.803751624,0.178611472,1.54825893,1.24E-06,0.119624469,0.761836007,0.761833476,2.53E-06,-9999,-9999,-9999,-9999,0.386994972,-9999,0.000167039,46.09669943,30.91384737,1.109716539,41.30351674,45.46655213,9.115392449,7.856209057,49.22239936,10.40510322,8732.816652,-9999,-9999,-9999,-9999,7309.358,5.171324914,1.93849042,1.137700754,5.478678867,-9999,-9999,-9999,-9999,7.661262337,45.45101008,47.75636354,24056.85585,94.33938611,48.13283986,66.45161383,17.59176866,28.3764554,7.187652335,57.00687446,21.05005056,5.067420073
13215001400,1970,99.63851462,0.131449226,-9999,-9999,0.131449226,-9999,0.065724613,-9999,0.032862307,0.032862307,-9999,-9999,25.92348252,26.38522394,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.558659211,-9999,-9999,0.728248362,-9999,0.728248362,-9999,-9999,-9999,-9999,0.197173839,-9999,-9999,98.16258352,0.501113586,6.243902439,35.64575646,8.428720083,28.5119667,3.329864724,47.49403341,40.09396974,2635.135328,-9999,-9999,-9999,-9999,2366.12,41.66940467,12.25764033,20.12121212,44.07368732,-9999,-9999,-9999,-9999,5.300077942,25.59670782,63.67887763,9922.840032,43.65545924,47.62275916,81.31687243,29.87183663,26.35556983,6.342425159,48.04703846,32.25535449,18.06060606
