tractid,"% white, non-Hispanic","% black, non-Hispanic",% Asian and Pacific Islander race,% Hawaiian race,% Indian birth/race,% Chinese birth/race,% Filipino birth/race,% Japanese birth/race,% Korean birth/race,"% 15 and under, non-Hispanic white","% 60 and older, non-Hispanic white","% 15 and under, non-Hispanic black","% 60 and older, non-Hispanic black",% Mexican birth/ethnicity,% Cuban birth/ethnicity,% Puerto Rican birth/ethnicity,% Russian/USSR parentage/ancestry,% Italian parentage/ancestry,% German parentage/ancestry,% Irish parentage/ancestry,% Scandinavian parentage/ancestry,% foreign born,% immigrated in past 10 years,% Naturalized,% Russian/USSR birth,% Italian birth,% German birth,% Irish birth,% Scandinavian birth,% with high school degree or less,% with 4-year college degree or more,% unemployed,% female labor force participation,% professional employees,% manufacturing employees,% self-employed,% veteran,% with disability,"Median HH income, total",Per capita income,"% in poverty, total","% in poverty, 65+","% in poverty, families with children","% in poverty, whites","% in poverty, African Americans",% vacant units,% owner-occupied units,% multi-family units,Median home value,Median rent,% structures more than 30 years old,% HH in neighborhood 10 years or less,"% 17 and under, total","% 60 and older, total","% 75 and older, total","% currently married, not separated","% widowed, divorced and separated",% female-headed families with children,% Hispanic,% Native American race,% Vietnamese race,"% 15 and under, Hispanic","% 60 and older, Hispanic","% 15 and under, Native American","% 60 and older, Native American","% 15 and under, Asian/  Pacific Islanders","% 60 and older, Asian/  Pacific Islanders","% speaking other language at home, age 5+","% speaking English not well, age 5+","Median HH income, whites","Median HH income, blacks","Median HH income, Hispanics","Median HH income, Asian/ Pacific Islanders","% in poverty, Hispanics","% in poverty, Native Americans","% in poverty, Asian/ Pacific Islanders",year
36005024502,78.83796644127229,18.294515887404252,1.289757083979658,-9999,0.3881793222420094,0.4633107814026158,0.08765339466806021,0.23791634796293587,0.11269721671983979,23.42757341496992,21.029224038682738,29.29500294665163,5.544147605274166,0.20035061839710838,0.8514901315102432,10.50588527717446,6.398697763471469,1.9659404684679826,2.955171602565065,7.30027560710764,0.7638367299571381,20.138648312469613,7.036395084840854,12.281918188252538,2.354119706905411,0.6386175846979906,1.5026296310384748,3.168044039165265,0.5885299266530076,84.57377744038514,7.918650310666658,1.6345592509053477,42.77331798221959,18.99109691284213,16.379821852604127,4.15430264826016,31.758239792450723,8.250208028279229,7870.000326,4156.169,10.806411227252111,2.253944390522065,6.2068965741227125,12.946208738428545,5.588235224397074,1.2098168527514204,6.68299462308614,97.3729751307994,28636.36492,88.76299434,87.14137801135983,69.48915367630018,27.034811553142713,17.793638411148233,4.257450490244204,54.71879661881539,16.151258181014835,9.379310178097503,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1970
36005024600,99.63453631795338,0.04568296073978055,0.13704888221934167,-9999,-9999,-9999,0.13704888221934167,-9999,-9999,20.6327374950577,18.29436057895116,-9999,-9999,-9999,-9999,2.3298309977288083,8.572731508058745,24.578203632147144,2.918376683594466,2.2799817840581764,0.8207934422609435,24.184646516747407,1.5554440705791899,20.070246071989548,2.0975832413335223,8.207934422609435,1.55038761315956,0.77519380657978,0.5015959924927988,87.73919206236711,4.323175053153792,2.8513238289205702,38.049303322615216,23.58490566037736,24.737945492662472,9.014675052410901,43.38689740420272,5.980650898652428,10758.24253,4496.452,6.034482821593968,1.542649743866127,2.5848142164781907,6.168831234639666,-9999,1.2048192771084338,42.68292682926829,84.47121820615797,25512.82063,131.0869625,33.64737550471063,53.94912985274431,23.846505506165446,18.27318429591222,4.020100545100688,64.480267497988,10.67259599966698,3.231017770597738,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1970
36005024700,69.37034964948002,27.054504522510186,1.8490355756145174,0.07312356442328523,0.10632475257190682,0.2415048179758526,0.2924942576931409,0.5505996697433047,0.5849885153862818,17.663305573973318,16.51289650318644,25.933940894443428,4.356645216202492,-9999,-9999,5.836442777353794,6.51484407799959,3.8253029610225324,3.501919797570197,3.2394314410351583,-9999,11.46068587945878,1.4473995784144085,8.065177716703428,2.278244272987841,1.0760406289139204,1.8544642995386078,1.0045572023068994,-9999,73.27355648659028,20.033236565450785,5.5020871136841185,54.18809543019925,25.888477652760567,11.781496019281173,1.8836753710952805,43.814087167738606,9.907939654181863,9161.065291,4779.419,11.40919087552986,1.4913898419086853,3.6724537414956693,12.339729692445966,11.978433603305497,1.5500203159066162,3.958196939388255,96.33902251807147,21683.62567,143.2415444,30.07291053060758,81.01858658676956,21.89274787331426,12.751114575739166,2.1411250677505564,59.42714178383596,14.288001452975365,3.1658967728278755,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1970
36005024800,99.57186544342508,0.24464832106177975,0.1834862407963348,-9999,-9999,0.0917431203981674,-9999,0.0917431203981674,-9999,16.984029693612825,21.406634170792298,12.5,25.0,-9999,-9999,-9999,8.562691236240871,32.01834901551497,1.5902140867304475,1.2844036854361307,-9999,20.43923890437717,2.401171332605914,18.06735014899816,3.853211056308392,12.966361014879034,0.8868501637535188,0.3669724815531802,-9999,80.6597379123362,12.607320379575237,3.8598574821852734,47.33194733194733,27.11550339715874,23.162445954292775,11.612106238418777,32.540291634689176,2.9482842323129,10161.28947,5047.336,4.067278337214414,2.232415929448513,0.4916420845624385,4.1916168179870965,-9999,0.9159034138218152,28.319327731092436,90.25811823480433,30277.77745,155.3672333,25.062447960033307,68.57142857142857,19.021406962553375,21.406728092905727,5.0764526620319295,66.00000081444165,10.928571563430275,3.048180924287119,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1970
36005025000,99.49135300101726,0.13563919871813093,0.13563919871813093,-9999,-9999,-9999,-9999,0.13563919871813093,-9999,21.336059827400728,18.67757313964153,-9999,-9999,-9999,-9999,0.2373685977567291,2.20413697914852,43.913190584574366,0.9155645913386161,3.6622583653544645,0.576466594546536,24.970237909447636,4.4642856810693035,21.904761741780046,0.67819599358416,16.98880963928321,0.16954899839604,0.949474391017824,-9999,92.00426439232409,4.211087420042644,2.217453505007153,41.964285714285715,15.581565471836138,18.2882223847842,7.2421360643745425,42.25092250922509,7.816091896525301,9857.142683,4299.586,10.240759503120817,3.187521169845552,5.903614457831325,10.890731976665933,-9999,1.1224489795918366,42.621259029927764,82.24489795918367,27037.03632,120.6818092,51.42857142857143,57.06914344685242,24.85588316509749,18.650389823743,4.47609355769832,62.58784575112956,10.045473261244704,3.0120481927710845,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1970
36005025100,76.33709780524181,18.410398527954445,2.503728966475286,0.07457916070351917,0.27700831118449976,1.8218623543288255,0.10654165814788452,0.14915832140703833,0.07457916070351917,24.605722344060947,20.13956740923423,32.754629629629626,3.125,-9999,0.8842957626274416,19.390581782914982,4.156479231743099,1.5520357233618733,1.9347294633689107,8.483044570155993,0.2232380150041051,15.870218775133951,8.189074351636721,7.183580412258542,1.817795265033427,0.2657595416715537,1.4563622883601142,4.039545033407616,0.13819496166920792,86.51278138115224,6.066386875238458,3.534136546184739,39.13272010512483,19.206217041354428,19.51151817929503,3.4415764640577295,30.78888534014692,10.78413784405143,6077.669749,3719.665,20.813145214453407,2.9281651668107527,11.562998405103668,21.443103287139238,22.194513715710723,2.235261246158145,3.4295513003715348,98.23973176865046,20576.92292,83.86808227,71.24547227640011,67.82757636311733,28.97933101622459,16.24760286755239,3.9207330198421504,53.216538371672634,18.093903354708814,12.041467304625199,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1970
36005025200,97.3676546508659,2.5557535314743465,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.55446252605428,19.7646368538212,25.37313432835821,10.447761194029852,-9999,-9999,-9999,0.011783665702911698,41.5976336634061,2.2533917015325975,4.684858850846551,0.009612990544283547,20.698389764739908,4.441310695936778,15.63358652058465,0.004651446839360965,13.08857582809582,0.24354583606840188,0.7176134574824081,-9999,91.70462755007692,3.747248876721006,5.30809484991877,36.43900148894184,10.32474655951339,15.727813989371029,2.624964746081551,43.10199141384687,5.22222509511012,9405.660432,4133.565,6.932483269413098,3.3657193988938454,3.1623164159180788,7.207864433577033,-9999,2.0926422890406755,50.92777032158908,78.035231836168,24035.98572,102.8439522,62.2139369488025,53.974786544470604,27.299231975782554,19.51165992517747,4.0506687810996365,63.014453835232075,11.998998765840923,4.254736645995277,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1970
36005025300,95.65134465000955,2.99446883229651,1.0108716440236625,0.019073049887238916,-9999,0.915506394587468,0.019073049887238916,-9999,0.05721914966171675,19.58125634072489,27.657029067805933,22.929936305732483,7.006369426751593,-9999,0.3623879478575394,3.452222029590244,3.8395415685476038,3.99235914341517,2.082139457570591,26.743075601824106,1.3180515832327595,26.609864149555197,3.801409164222171,22.18581038084836,2.4068768041641695,1.08882522093141,0.6112702994702652,12.0152818239624,0.7831900711962774,87.50355821235411,5.60774267008255,5.397365065873353,40.08791208791209,16.486972147349505,18.149146451033243,3.234501347708895,41.88210961737332,11.867759321094995,8214.952874,4498.506,6.028233532014264,3.3574971570712355,0.704721634954193,6.526228867453155,-9999,0.6786233640329618,3.6603221083455346,96.84924866698982,18750.0,83.84830927,83.17848410757946,54.67590301830777,22.506198866941922,26.89300034100687,6.694640510420859,53.853253646567616,17.62805732047029,3.382663847780127,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1970
36005025400,98.9903239377365,0.04206983577091744,0.9676062227311012,-9999,-9999,0.7151872081055966,-9999,0.25241901462550465,-9999,24.776880485684458,17.89205263202943,-9999,-9999,-9999,0.25241901462550465,3.5338662047570653,0.9005481562233822,42.834768822103484,1.8010963124467645,5.599060275649724,-9999,18.201948562614884,1.0186005278348962,15.323294896994527,-9999,12.803445525436782,0.3132341412950895,1.683633509461106,-9999,88.90989287964713,6.994328922495274,4.338624338624339,28.70275791624106,19.13716814159292,16.261061946902654,6.084070796460177,48.1767955801105,3.2395566811950327,9166.666667,4138.83,7.547907674822418,3.363316373236932,1.36986301369863,7.851912094927906,-9999,0.746268656716418,43.609022556390975,82.33830845771145,23605.77011,113.1034462,56.395348837209305,51.34818288393904,27.724021773034593,17.75347069532716,4.417332755946331,64.27807462685577,10.909090868451395,3.1506849315068495,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1970
36005025500,97.9512195121952,1.4439024551612583,0.31219512544027206,-9999,0.03902439068003401,0.07804878136006801,0.11707317204010201,0.03902439068003401,0.03902439068003401,18.46613566454247,29.103585982628427,21.62162162162162,4.054054054054054,-9999,-9999,1.287804892441122,1.853658557201666,3.3951219889798936,2.4195122220316483,34.18536623386651,0.2926829300844736,20.50059617561251,5.3039333128764925,17.54072327816458,0.7609756182196313,0.3707317114403332,0.6048780555079121,12.995122095750627,-9999,80.54405677114134,11.620342992312242,3.835616438356164,40.510295434198746,21.74738841405508,11.870845204178538,2.6590693257359925,33.840503672612805,8.697363338656503,7602.563889,4735.743,8.07804887033147,3.960975653809876,1.9374068554396424,8.459152111022588,-9999,1.7921146953405018,3.076120959332638,97.84946236559139,28750.0,92.08333614,86.9431643625192,49.791449426485926,20.858536818478175,28.604878368464927,7.258536666486325,48.55612536799467,17.210060741941515,2.3099850968703426,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1970
36005025600,99.89059080962811,0.05470459411609549,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22.289156374873514,23.98685662705655,-9999,-9999,-9999,-9999,-9999,2.3016352691535165,22.592367964753763,7.813446272239264,20.593579830255905,1.877649959806712,22.7127320635484,5.118362024196135,14.907230163451915,0.9085402901312261,7.2683223210498085,2.8467594548347073,5.996365808612024,-9999,92.20055624040712,2.228412251461688,0.7473841656400753,36.141307844010676,16.716867103689033,15.662650911387148,3.3132530993082714,41.724139281304936,4.434589713880115,9069.767923,4083.935,4.91504847713885,1.4563106512149617,1.1286681188333312,4.957160274612932,-9999,2.4469820321805917,36.95652117988236,75.69330969097697,22812.49998,86.25000224,76.84021943855024,54.14364621383418,25.21881865018762,24.015317842622327,8.096280455159766,57.05521429623452,18.200408478142933,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1970
36005025700,86.0012554927805,12.429378727400747,1.0671688911029387,-9999,0.37664783629894516,0.25109855213531473,-9999,0.4394224864767328,-9999,20.80291974450769,24.744524550760918,19.69697001277952,14.141414341427062,-9999,-9999,1.506591345112214,3.2276995278009686,10.035210895965756,3.4624412322554896,11.50234788447675,-9999,16.3714111181489,-9999,10.507025017765239,0.4107981343777145,1.4671361377454002,1.291079859880684,4.577464934902401,-9999,78.02491100498551,11.654803762435229,0.8988763650384632,51.851853253507166,23.129252867877977,22.789116690586706,5.6689343350175285,45.292209512878536,6.482465679593413,8785.713496,4921.731,7.138744921010032,1.9573978621209323,2.3706897019353517,8.277901213380868,-9999,0.9188361810540199,6.646058993871574,96.0183785501202,20625.00073,87.39496536,89.37784782325635,54.82389413897683,22.724419672595644,23.540489574380707,5.210294960855767,56.17283704820194,18.82716112573476,7.54310298851568,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1970
36005026100,89.43639291465372,4.734299658001336,5.475040420817871,-9999,-9999,2.8663446908987678,1.513687645755529,0.9017713634288259,0.1932367207347484,10.767015085016016,34.67771079220877,2.0408163265306123,13.605442176870747,-9999,0.25764896097966455,2.0611916878373164,4.175016824173847,4.442217900920973,7.31462947595258,12.758851414675277,0.4008016151206893,18.08896264514222,4.250411987656369,13.245469915022172,1.068804306988505,1.5698063258893664,4.609218573887927,1.5698063258893664,-9999,63.54337152209493,24.549918166939445,0.9863429438543247,46.83929931454684,51.34099616858238,16.47509578544061,6.973180076628353,61.186186186186184,6.792945991166242,11975.60948,6897.09,4.626815402620653,2.060114887298247,1.1450381679389312,4.517076887948303,7.0588235294117645,0.9674582233948988,0.5328596802841918,99.29639401934917,-9999,190.9633789,3.2714412024756854,69.01785714285714,12.81803580873831,32.141707882213154,7.761674949512394,53.614890645808195,15.78382294713045,2.162849872773537,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1970
